seat_id,seat,annee,partielle,full_name,party_id,person_id,remarque
bellechasse,Bellechasse,1875,0,"FRADET, Pierre",PC,3245,défait en 1878
bellechasse,Bellechasse,1878,0,"BOUTIN, Pierre",PLQ,2259,défait en 1881
bellechasse,Bellechasse,1881,0,"FAUCHER DE SAINT-MAURICE, Narcisse-Henri-Édouard",PC,3135,
bellechasse,Bellechasse,1886,0,"FAUCHER DE SAINT-MAURICE, Narcisse-Henri-Édouard",PC,3135,défait en 1890
bellechasse,Bellechasse,1890,0,"TURGEON, Adélard",PLQ,5655,
bellechasse,Bellechasse,1892,0,"TURGEON, Adélard",PLQ,5655,
bellechasse,Bellechasse,1897,0,"TURGEON, Adélard",PLQ,5655,nommé ministre le 26-05-1897
bellechasse,Bellechasse,1897,1,"TURGEON, Adélard",PLQ,5655,
bellechasse,Bellechasse,1900,0,"TURGEON, Adélard",PLQ,5655,
bellechasse,Bellechasse,1904,0,"TURGEON, Adélard",PLQ,5655,nommé ministre le 23-03-1905
bellechasse,Bellechasse,1905,1,"TURGEON, Adélard",PLQ,5655,démissionne le 17-10-1907
bellechasse,Bellechasse,1907,1,"TURGEON, Adélard",PLQ,5655,
bellechasse,Bellechasse,1908,0,"TURGEON, Adélard",PLQ,5655,nommé conseiller législatif le 02-02-1909
bellechasse,Bellechasse,1909,1,"GALIPEAULT, Antonin",PLQ,3329,
bellechasse,Bellechasse,1912,0,"GALIPEAULT, Antonin",PLQ,3329,
bellechasse,Bellechasse,1916,0,"GALIPEAULT, Antonin",PLQ,3329,
bellechasse,Bellechasse,1919,0,"GALIPEAULT, Antonin",PLQ,3329,nommé ministre le 25-08-1919
bellechasse,Bellechasse,1919,1,"GALIPEAULT, Antonin",PLQ,3329,
bellechasse,Bellechasse,1923,0,"GALIPEAULT, Antonin",PLQ,3329,
bellechasse,Bellechasse,1927,0,"GALIPEAULT, Antonin",PLQ,3329,nommé juge le 02-05-1930
bellechasse,Bellechasse,1930,1,"TASCHEREAU, Robert",PLQ,5485,
bellechasse,Bellechasse,1931,0,"TASCHEREAU, Robert",PLQ,5485,
bellechasse,Bellechasse,1935,0,"TASCHEREAU, Robert",PLQ,5485,ne s'est pas représenté en 1936
bellechasse,Bellechasse,1936,0,"BOITEAU, Émile",UN,2165,défait en 1939
bellechasse,Bellechasse,1939,0,"BIENVENUE, Valmore",PLQ,2079,
bellechasse,Bellechasse,1944,0,"BIENVENUE, Valmore",PLQ,2079,défait en 1948
bellechasse,Bellechasse,1948,0,"BÉLANGER, Paul-Eugène",UN,1975,ne s'est pas représenté en 1952
bellechasse,Bellechasse,1952,0,"POIRIER, Alphée",UN,4923,
bellechasse,Bellechasse,1956,0,"POIRIER, Alphée",UN,4923,défait en 1960
bellechasse,Bellechasse,1960,0,"PLANTE, Gustave",PLQ,4909,ne s'est pas représenté en 1962
bellechasse,Bellechasse,1962,0,"LOUBIER, Gabriel",UN,4255,
bellechasse,Bellechasse,1966,0,"LOUBIER, Gabriel",UN,4255,
bellechasse,Bellechasse,1970,0,"LOUBIER, Gabriel",UN,4255,défait en 1973
bellechasse,Bellechasse,1973,0,"MERCIER, Pierre",PLQ,4471,défait en 1976
bellechasse,Bellechasse,1976,0,"GOULET, Bertrand",UN,3497,défait en 1981
bellechasse,Bellechasse,1981,0,"LACHANCE, Claude",PQ,3843,défait en 1985
bellechasse,Bellechasse,1985,0,"BEGIN, Louise",PLQ,1949,
bellechasse,Bellechasse,1989,0,"BEGIN, Louise",PLQ,1949,ne s'est pas représentée en 1994
bellechasse,Bellechasse,1994,0,"LACHANCE, Claude",PQ,3843,
bellechasse,Bellechasse,1998,0,"LACHANCE, Claude",PQ,3843,défait en 2003
bellechasse,Bellechasse,2003,0,"VIEN, Dominique",PLQ,191,défaite en 2007
bellechasse,Bellechasse,2007,0,"DOMINGUE, Jean",ADQ,5871,défait en 2008
bellechasse,Bellechasse,2008,0,"VIEN, Dominique",PLQ,191,
bellechasse,Bellechasse,2012,0,"VIEN, Dominique",PLQ,191,
bellechasse,Bellechasse,2014,0,"VIEN, Dominique",PLQ,191,défaite en 2018
bellechasse,Bellechasse,2018,0,"LACHANCE, Stéphanie",CAQ,17835,
bellechasse,Bellechasse,2022,0,"LACHANCE, Stéphanie",CAQ,17835,
berthier,Berthier,1867,0,"MOLL, Louis-Joseph",PC,4515,défait en 1871
berthier,Berthier,1871,0,"SYLVESTRE, Louis",PLQ,5437,
berthier,Berthier,1875,0,"SYLVESTRE, Louis",PLQ,5437,défait en 1878
berthier,Berthier,1878,0,"ROBILLARD, Joseph",PC,5133,élection annulée le 30-11-1880
berthier,Berthier,1880,1,"ROBILLARD, Joseph",PC,5133,
berthier,Berthier,1881,0,"ROBILLARD, Joseph",PC,5133,défait en 1886
berthier,Berthier,1886,0,"SYLVESTRE, Louis",PLQ,5437,démissionne le 24-12-1889
berthier,Berthier,1890,1,"DOSTALER, Omer",PLQ,2933,ne s'est pas représenté en 1890
berthier,Berthier,1890,0,"CHÊNEVERT, Cuthbert-Alphonse",PLQ,2543,défait en 1892
berthier,Berthier,1892,0,"ALLARD, Victor",PC,1731,défait en 1897
berthier,Berthier,1897,0,"CHÊNEVERT, Cuthbert-Alphonse",PLQ,2543,
berthier,Berthier,1900,0,"CHÊNEVERT, Cuthbert-Alphonse",PLQ,2543,nommé fonctionnaire le 17-07-1903
berthier,Berthier,1904,1,"LAFONTAINE, Joseph (Berthier)",PLQ,,
berthier,Berthier,1904,0,"LAFONTAINE, Joseph (Berthier)",PLQ,,
berthier,Berthier,1908,0,"LAFONTAINE, Joseph (Berthier)",PLQ,,défait en 1912
berthier,Berthier,1912,0,"GADOURY, Joseph-Olivier",PC,3297,ne s'est pas représenté en 1916
berthier,Berthier,1916,0,"LAFONTAINE, Joseph (Berthier)",PLQ,,nommé fonctionnaire le 22-05-1919
berthier,Berthier,1919,0,"LAFRENIÈRE, Siméon",PLQ,3901,
berthier,Berthier,1923,0,"LAFRENIÈRE, Siméon",PLQ,3901,nommé fonctionnaire le 11-11-1925
berthier,Berthier,1925,1,"SYLVESTRE, Amédée",PLQ,5431,ne s'est pas représenté en 1927
berthier,Berthier,1927,0,"BASTIEN, Cléophas",PLQ,1863,
berthier,Berthier,1931,0,"BASTIEN, Cléophas",PLQ,1863,
berthier,Berthier,1935,0,"BASTIEN, Cléophas",PLQ,1863,
berthier,Berthier,1936,0,"BASTIEN, Cléophas",PLQ,1863,
berthier,Berthier,1939,0,"BASTIEN, Cléophas",PLQ,1863,décédé le 10-02-1943
berthier,Berthier,1944,0,"SYLVESTRE, Armand",PLQ,5433,défait en 1948
berthier,Berthier,1948,0,"LAVALLÉE, Azellus",UN,4035,
berthier,Berthier,1952,0,"LAVALLÉE, Azellus",UN,4035,
berthier,Berthier,1956,0,"LAVALLÉE, Azellus",UN,4035,
berthier,Berthier,1960,0,"LAVALLÉE, Azellus",UN,4035,défait en 1962
berthier,Berthier,1962,0,"McGUIRE, Lucien",PLQ,4443,défait en 1966
berthier,Berthier,1966,0,"GAUTHIER, Guy",UN,3369,
berthier,Berthier,1970,0,"GAUTHIER, Guy",UN,3369,défait en 1973
berthier,Berthier,1973,0,"DENIS, Michel",PLQ,2835,défait en 1976
berthier,Berthier,1976,0,"MERCIER, Jean-Guy",PQ,4467,ne s'est pas représenté en 1981
berthier,Berthier,1981,0,"HOUDE, Albert",PLQ,3655,
berthier,Berthier,1981,0,"LAZURE, Denis",PQ,4051,démissionne le 04-12-1984
berthier,Berthier,1985,0,"HOUDE, Albert",PLQ,3655,
berthier,Berthier,1985,1,"BOURASSA, Robert",PLQ,2231,défait en 1985. Voir Saint-Laurent
berthier,Berthier,1985,0,"PARENT, Jean-Guy",PQ,4769,ne s'est pas représenté en 1989
berthier,Berthier,1989,0,"HOUDE, Albert",PLQ,3655,ne s'est pas représenté en 1994
berthier,Berthier,1989,0,"BEAULNE, François",PQ,1909,
berthier,Berthier,1994,0,"BARIL, Gilles (PQ)",PQ,,
berthier,Berthier,1998,0,"BARIL, Gilles (PQ)",PQ,,démissionne le 14-05-2002
berthier,Berthier,2002,1,"GRÉGOIRE, Marie",ADQ,5791,défaite en 2003
berthier,Berthier,2003,0,"BOURDEAU, Alexandre",PQ,5803,défait en 2007
berthier,Berthier,2007,0,"BENJAMIN, François",ADQ,5849,défait en 2008
berthier,Berthier,2008,0,"VILLENEUVE, André",PQ,97,
berthier,Berthier,2012,0,"VILLENEUVE, André",PQ,97,
berthier,Berthier,2014,0,"VILLENEUVE, André",PQ,97,défait en 2018
berthier,Berthier,2018,0,"PROULX, Caroline",CAQ,17837,
berthier,Berthier,2022,0,"PROULX, Caroline",CAQ,17837,
bertrand,Bertrand,1994,0,"THÉRIEN, Robert",PLQ,5547,élection annulée le 07-03-1997
bertrand,Bertrand,1997,1,"CHALIFOUX, Denis",PLQ,2489,défait en 1998
bertrand,Bertrand,1998,0,"COUSINEAU, Claude",PQ,925,
bertrand,Bertrand,2003,0,"COUSINEAU, Claude",PQ,925,
bertrand,Bertrand,2007,0,"COUSINEAU, Claude",PQ,925,
bertrand,Bertrand,2008,0,"COUSINEAU, Claude",PQ,925,
bertrand,Bertrand,2012,0,"COUSINEAU, Claude",PQ,925,
bertrand,Bertrand,2014,0,"COUSINEAU, Claude",PQ,925,ne s'est pas représenté en 2018
bertrand,Bertrand,2018,0,"GIRAULT, Nadine",CAQ,17839,
bertrand,Bertrand,2022,0,"DURANCEAU, France-Élaine",CAQ,19257,
blainville,Blainville,1994,0,"SIGNORI, Céline",PQ,5363,
blainville,Blainville,1998,0,"SIGNORI, Céline",PQ,5363,démisionne le le 27-06-2001
blainville,Blainville,2001,1,"LEGENDRE, Richard",PQ,5783,
blainville,Blainville,2003,0,"LEGENDRE, Richard",PQ,5783,défait en 2007
blainville,Blainville,2007,0,"GINGRAS, Pierre",ADQ,5875,défait en 2008
blainville,Blainville,2008,0,"RATTHÉ, Daniel",PQ,157,
blainville,Blainville,2012,0,"RATTHÉ, Daniel",CAQ,157,ne s'est pas représenté en 2014
blainville,Blainville,2014,0,"LAFRAMBOISE, Mario",CAQ,15357,
blainville,Blainville,2018,0,"LAFRAMBOISE, Mario",CAQ,15357,
blainville,Blainville,2022,0,"LAFRAMBOISE, Mario",CAQ,15357,
bonaventure,Bonaventure,1867,0,"HAMILTON, Clarence",PLQ,3589,défait en 1871
bonaventure,Bonaventure,1871,0,"ROBITAILLE, Théodore",,5143,démissionne le 07-01-1874
bonaventure,Bonaventure,1874,1,"BEAUCHESNE, Pierre-Clovis",PC,1879,
bonaventure,Bonaventure,1875,0,"BEAUCHESNE, Pierre-Clovis",PC,1879,élection annulée le 19-12-1876
bonaventure,Bonaventure,1877,1,"TARTE, Joseph-Israël",PC,5469,
bonaventure,Bonaventure,1878,0,"TARTE, Joseph-Israël",PC,5469,ne s'est pas représenté en 1881
bonaventure,Bonaventure,1881,0,"RIOPEL, Louis-Joseph",PC,5091,démissionne en 1882
bonaventure,Bonaventure,1882,1,"MARTIN, Henri-Josué",PC,4365,
bonaventure,Bonaventure,1886,0,"MARTIN, Henri-Josué",PC,4365,ne s'est pas représenté en 1890
bonaventure,Bonaventure,1890,0,"MERCIER, Honoré (père)",PLQ,,
bonaventure,Bonaventure,1892,0,"MERCIER, Honoré (père)",PLQ,,décédé le 30-10-1894
bonaventure,Bonaventure,1894,1,"LEMIEUX, François-Xavier (neveu)",PLQ,,
bonaventure,Bonaventure,1897,0,"LEMIEUX, François-Xavier (neveu)",PLQ,,nommé juge le 13-11-1897. Voir Lévis
bonaventure,Bonaventure,1897,1,"CLAPPERTON, William Henry",PLQ,2587,
bonaventure,Bonaventure,1900,0,"CLAPPERTON, William Henry",PLQ,2587,défait en 1904
bonaventure,Bonaventure,1904,0,"KELLY, John Hall",PLQ,3775,
bonaventure,Bonaventure,1908,0,"KELLY, John Hall",PLQ,3775,
bonaventure,Bonaventure,1912,0,"KELLY, John Hall",PLQ,3775,démissionne le 25-04-1914
bonaventure,Bonaventure,1914,1,"BUGEAUD, Joseph-Fabien",PLQ,2323,
bonaventure,Bonaventure,1916,0,"BUGEAUD, Joseph-Fabien",PLQ,2323,
bonaventure,Bonaventure,1919,0,"BUGEAUD, Joseph-Fabien",PLQ,2323,
bonaventure,Bonaventure,1923,0,"BUGEAUD, Joseph-Fabien",PLQ,2323,nommé juge le 02-04-1924
bonaventure,Bonaventure,1924,1,"CÔTÉ, Pierre-Émile",PLQ,2677,
bonaventure,Bonaventure,1927,0,"CÔTÉ, Pierre-Émile",PLQ,2677,
bonaventure,Bonaventure,1931,0,"CÔTÉ, Pierre-Émile",PLQ,2677,
bonaventure,Bonaventure,1935,0,"CÔTÉ, Pierre-Émile",PLQ,2677,défait en 1936
bonaventure,Bonaventure,1936,0,"JOLICOEUR, Henri",UN,3729,défait en 1939
bonaventure,Bonaventure,1939,0,"CÔTÉ, Pierre-Émile",PLQ,2677,nommé juge le 01-10-1942
bonaventure,Bonaventure,1944,0,"JOLICOEUR, Henri",UN,3729,
bonaventure,Bonaventure,1948,0,"JOLICOEUR, Henri",UN,3729,
bonaventure,Bonaventure,1952,0,"JOLICOEUR, Henri",UN,3729,défait en 1956
bonaventure,Bonaventure,1956,0,"LEVESQUE, Gérard D.",PLQ,4211,
bonaventure,Bonaventure,1960,0,"LEVESQUE, Gérard D.",PLQ,4211,
bonaventure,Bonaventure,1962,0,"LEVESQUE, Gérard D.",PLQ,4211,
bonaventure,Bonaventure,1966,0,"LEVESQUE, Gérard D.",PLQ,4211,
bonaventure,Bonaventure,1970,0,"LEVESQUE, Gérard D.",PLQ,4211,
bonaventure,Bonaventure,1973,0,"LEVESQUE, Gérard D.",PLQ,4211,
bonaventure,Bonaventure,1976,0,"LEVESQUE, Gérard D.",PLQ,4211,
bonaventure,Bonaventure,1981,0,"LEVESQUE, Gérard D.",PLQ,4211,
bonaventure,Bonaventure,1985,0,"LEVESQUE, Gérard D.",PLQ,4211,
bonaventure,Bonaventure,1989,0,"LEVESQUE, Gérard D.",PLQ,4211,décédé le 17-11-1993
bonaventure,Bonaventure,1994,1,"LANDRY, Marcel",PQ,3939,
bonaventure,Bonaventure,1994,0,"LANDRY, Marcel",PQ,3939,défait en 1998
bonaventure,Bonaventure,1998,0,"NORMANDEAU, Nathalie",PLQ,1063,
bonaventure,Bonaventure,2003,0,"NORMANDEAU, Nathalie",PLQ,1063,
bonaventure,Bonaventure,2007,0,"NORMANDEAU, Nathalie",PLQ,1063,
bonaventure,Bonaventure,2008,0,"NORMANDEAU, Nathalie",PLQ,1063,démissionne le 06-09-2011
bonaventure,Bonaventure,2011,1,"ARSENAULT, Damien",PLQ,11497,défait en 2012
bonaventure,Bonaventure,2012,0,"ROY, Sylvain",PQ,12163,
bonaventure,Bonaventure,2014,0,"ROY, Sylvain",PQ,12163,
bonaventure,Bonaventure,2018,0,"ROY, Sylvain",PQ,12163,
bonaventure,Bonaventure,2022,0,"BLOUIN, Catherine",CAQ,19251,
borduas,Borduas,1994,0,"CHARBONNEAU, Jean-Pierre",PQ,2513,
borduas,Borduas,1998,0,"CHARBONNEAU, Jean-Pierre",PQ,2513,
borduas,Borduas,2003,0,"CHARBONNEAU, Jean-Pierre",PQ,2513,démissionne le 15-11-2006
borduas,Borduas,2007,0,"CURZI, Pierre",PQ,1135,
borduas,Borduas,2008,0,"CURZI, Pierre",PQ,1135,ne s'est pas représenté en 2012
borduas,Borduas,2012,0,"DUCHESNE, Pierre",PQ,12239,défait en 2014
borduas,Borduas,2014,0,"JOLIN-BARRETTE, Simon",CAQ,15359,
borduas,Borduas,2018,0,"JOLIN-BARRETTE, Simon",CAQ,15359,
borduas,Borduas,2022,0,"JOLIN-BARRETTE, Simon",CAQ,15359,
bourassa,Bourassa,1966,0,"TREMBLAY, Georges-Émery",PLQ,5597,
bourassa,Bourassa,1970,0,"TREMBLAY, Georges-Émery",PLQ,5597,nommé fonctionnaire le 19-09-1973
bourassa,Bourassa,1973,0,"BACON, Lise",PLQ,1807,défaite en 1976. Voir Chomedey
bourassa,Bourassa,1976,0,"LAPLANTE, Patrice",PQ,3971,
bourassa,Bourassa,1981,0,"LAPLANTE, Patrice",PQ,3971,ne s'est pas représenté en 1985
bourassa,Bourassa,1985,0,"ROBIC, Louise",PLQ,5125,
bourassa,Bourassa,1989,0,"ROBIC, Louise",PLQ,5125,démissionne le 14-04-1994
bourassa,Bourassa,1994,0,"CHARBONNEAU, Yvon",PLQ,2519,démissionne le 02-05-1997
bourassa,Bourassa,1997,1,"LAMQUIN-ÉTHIER, Michèle",PLQ,3933,
bourassa,Bourassa,1998,0,"LAMQUIN-ÉTHIER, Michèle",PLQ,3933,voir Crémazie
bourassasauve,Bourassa-Sauvé,2003,0,"BEAUCHAMP, Line",PLQ,663,
bourassasauve,Bourassa-Sauvé,2007,0,"BEAUCHAMP, Line",PLQ,663,
bourassasauve,Bourassa-Sauvé,2008,0,"BEAUCHAMP, Line",PLQ,663,démissionne le 14-05-2012
bourassasauve,Bourassa-Sauvé,2012,0,"DE SANTIS, Rita Lc",PLQ,12217,
bourassasauve,Bourassa-Sauvé,2014,0,"DE SANTIS, Rita Lc",PLQ,12217,ne s'est pas représentée en 2018
bourassasauve,Bourassa-Sauvé,2018,0,"ROBITAILLE, Paule",PLQ,17841,
bourassasauve,Bourassa-Sauvé,2022,0,"CADET, Madwa-Nika",PLQ,19261,
bourget,Bourget,1960,0,"MEUNIER, Jean",PLQ,4493,
bourget,Bourget,1962,0,"MEUNIER, Jean",PLQ,4493,défait en 1966
bourget,Bourget,1966,0,"SAUVAGEAU, Paul-Émile",UN,5297,défait en 1970
bourget,Bourget,1970,0,"LAURIN, Camille",PQ,4031,défait en 1973
bourget,Bourget,1973,0,"BOUDREAULT, Jean",PLQ,2215,défait en 1976
bourget,Bourget,1976,0,"LAURIN, Camille",PQ,4031,
bourget,Bourget,1981,0,"LAURIN, Camille",PQ,4031,démissionne le 25-01-1985
bourget,Bourget,1985,1,"TRUDEL, Claude",PLQ,5625,
bourget,Bourget,1985,0,"TRUDEL, Claude",PLQ,5625,ne s'est pas représenté en 1989
bourget,Bourget,1989,0,"BOUCHER-BACON, Huguette",PLQ,2209,défaite en 1994
bourget,Bourget,1994,0,"LAURIN, Camille",PQ,4031,ne s'est pas représenté en 1998
bourget,Bourget,1998,0,"LEMIEUX, Diane",PQ,4157,
bourget,Bourget,2003,0,"LEMIEUX, Diane",PQ,4157,
bourget,Bourget,2007,0,"LEMIEUX, Diane",PQ,4157,démissionne le 17 octobre 2007
bourget,Bourget,2008,1,"KOTTO, Maka",PQ,41,
bourget,Bourget,2008,0,"KOTTO, Maka",PQ,41,
bourget,Bourget,2012,0,"KOTTO, Maka",PQ,41,
bourget,Bourget,2014,0,"KOTTO, Maka",PQ,41,défait en 2018
bourget,Bourget,2018,0,"CAMPEAU, Richard",CAQ,17843,
brome,Brome,1867,0,"DUNKIN, Christopher",PC,3053,ne s'est pas représenté en 1871
brome,Brome,1871,0,"LYNCH, William Warren",PC,4267,
brome,Brome,1875,0,"LYNCH, William Warren",PC,4267,
brome,Brome,1878,0,"LYNCH, William Warren",PC,4267,nommé ministre le 31-10-1879
brome,Brome,1879,1,"LYNCH, William Warren",PC,4267,
brome,Brome,1881,0,"LYNCH, William Warren",PC,4267,
brome,Brome,1886,0,"LYNCH, William Warren",PC,4267,nommé juge le 05-07-1889
brome,Brome,1889,1,"ENGLAND, Rufus Nelson",PC,3107,
brome,Brome,1890,0,"ENGLAND, Rufus Nelson",PC,3107,
brome,Brome,1892,0,"ENGLAND, Rufus Nelson",PC,3107,ne s'est pas représenté en 1897
brome,Brome,1897,0,"DUFFY, Henry Thomas",PLQ,2985,nommé ministre le 26-05-1897
brome,Brome,1897,1,"DUFFY, Henry Thomas",PLQ,2985,
brome,Brome,1900,0,"DUFFY, Henry Thomas",PLQ,2985,décédé le 03-07-1903
brome,Brome,1903,1,"McCORKILL, John Charles James Sarsfield",PLQ,4423,
brome,Brome,1904,0,"McCORKILL, John Charles James Sarsfield",PLQ,4423,démissionne le 31-08-1906
brome,Brome,1906,1,"VILAS, William Frederick",PLQ,5719,
brome,Brome,1908,0,"VILAS, William Frederick",PLQ,5719,
brome,Brome,1912,0,"VILAS, William Frederick",PLQ,5719,
brome,Brome,1916,0,"VILAS, William Frederick",PLQ,5719,nommé conseiller législatif le 04-10-1917
brome,Brome,1917,1,"OLIVER, William Robert",PLQ,4663,
brome,Brome,1919,0,"OLIVER, William Robert",PLQ,4663,
brome,Brome,1923,0,"OLIVER, William Robert",PLQ,4663,décédé le 04-05-1923
brome,Brome,1923,1,"OLIVER, Carlton James",PLQ,4661,
brome,Brome,1927,0,"OLIVER, Carlton James",PLQ,4661,décédé le 07-01-1931
brome,Brome,1931,0,"STOCKWELL, Ralph Frederick",PLQ,5417,
brome,Brome,1935,0,"STOCKWELL, Ralph Frederick",PLQ,5417,ne s'est pas représenté en 1936
brome,Brome,1936,0,"ROBINSON, Jonathan",UN,5137,
brome,Brome,1939,0,"ROBINSON, Jonathan",UN,5137,
brome,Brome,1944,0,"ROBINSON, Jonathan",UN,5137,
brome,Brome,1948,0,"ROBINSON, Jonathan",UN,5137,décédé le 11-10-1948
brome,Brome,1948,1,"FOX, Charles James Warwick",UN,3241,
brome,Brome,1952,0,"FOX, Charles James Warwick",UN,3241,ne s'est pas représenté en 1956
brome,Brome,1956,0,"BROWN, Glendon Pettes",PLQ,2311,
brome,Brome,1960,0,"BROWN, Glendon Pettes",PLQ,2311,
brome,Brome,1962,0,"BROWN, Glendon Pettes",PLQ,2311,
brome,Brome,1966,0,"BROWN, Glendon Pettes",PLQ,2311,
brome,Brome,1970,0,"BROWN, Glendon Pettes",PLQ,2311,voir Brome-Missisquoi
bromemissisquoi,Brome-Missisquoi,1973,0,"BROWN, Glendon Pettes",PLQ,2311,défait en 1976
bromemissisquoi,Brome-Missisquoi,1976,0,"RUSSELL, Armand",UN,5229,démissionne le 11-01-1980
bromemissisquoi,Brome-Missisquoi,1980,1,"PARADIS, Pierre",PLQ,1113,
bromemissisquoi,Brome-Missisquoi,1981,0,"PARADIS, Pierre",PLQ,1113,
bromemissisquoi,Brome-Missisquoi,1985,0,"PARADIS, Pierre",PLQ,1113,
bromemissisquoi,Brome-Missisquoi,1989,0,"PARADIS, Pierre",PLQ,1113,
bromemissisquoi,Brome-Missisquoi,1994,0,"PARADIS, Pierre",PLQ,1113,
bromemissisquoi,Brome-Missisquoi,1998,0,"PARADIS, Pierre",PLQ,1113,
bromemissisquoi,Brome-Missisquoi,2003,0,"PARADIS, Pierre",PLQ,1113,
bromemissisquoi,Brome-Missisquoi,2007,0,"PARADIS, Pierre",PLQ,1113,
bromemissisquoi,Brome-Missisquoi,2008,0,"PARADIS, Pierre",PLQ,1113,
bromemissisquoi,Brome-Missisquoi,2012,0,"PARADIS, Pierre",PLQ,1113,
bromemissisquoi,Brome-Missisquoi,2014,0,"PARADIS, Pierre",PLQ,1113,ne s'est pas représenté en 2018
bromemissisquoi,Brome-Missisquoi,2018,0,"CHAREST, Isabelle",CAQ,17845,
bromemissisquoi,Brome-Missisquoi,2022,0,"CHAREST, Isabelle",CAQ,17845,
camillelaurin,Camille-Laurin,2022,0,"ST-PIERRE PLAMONDON, Paul",PQ,19289,
chambly,Chambly,1867,0,"JODOIN, Jean-Baptiste",PC,3717,ne s'est pas représenté en 1871
chambly,Chambly,1871,0,"LAROCQUE, Gédéon",PLQ,4005,ne s'est pas représenté en 1875
chambly,Chambly,1875,0,"PRÉFONTAINE, Raymond",PLQ,4985,défait en 1878
chambly,Chambly,1878,0,"MARTEL, Michel-Dosithée-Stanislas",PC,4357,élection annulée le 30-04-1879
chambly,Chambly,1879,1,"PRÉFONTAINE, Raymond",PLQ,4985,défait en 1881
chambly,Chambly,1881,0,"MARTEL, Michel-Dosithée-Stanislas",PC,4357,défait en 1886
chambly,Chambly,1886,0,"ROCHELEAU, Antoine",PLQ,5153,
chambly,Chambly,1890,0,"ROCHELEAU, Antoine",PLQ,5153,défait en 1892
chambly,Chambly,1892,0,"TAILLON, Louis-Olivier",PC,5449,nommé ministre le 16-12-1892
chambly,Chambly,1892,1,"TAILLON, Louis-Olivier",PC,5449,démissionne le 13-06-1896
chambly,Chambly,1897,0,"ROCHELEAU, Antoine",PLQ,5153,ne s'est pas représenté en 1900
chambly,Chambly,1900,0,"PERRAULT, Maurice",PLQ,4847,
chambly,Chambly,1904,0,"PERRAULT, Maurice",PLQ,4847,
chambly,Chambly,1908,0,"PERRAULT, Maurice",PLQ,4847,décédé le 11-02-1909
chambly,Chambly,1909,1,"DESAULNIERS, Eugène Merrill",PLQ,2845,
chambly,Chambly,1912,0,"DESAULNIERS, Eugène Merrill",PLQ,2845,
chambly,Chambly,1916,0,"DESAULNIERS, Eugène Merrill",PLQ,2845,
chambly,Chambly,1919,0,"DESAULNIERS, Eugène Merrill",PLQ,2845,nommé fonctionnaire le 17-06-1922
chambly,Chambly,1923,0,"THURBER, Alexandre",PLQ,5567,
chambly,Chambly,1927,0,"THURBER, Alexandre",PLQ,5567,ne s'est pas représenté en 1931
chambly,Chambly,1931,0,"BÉÏQUE, Hortensius",PC,1953,défait en 1935
chambly,Chambly,1935,0,"THURBER, Alexandre",PLQ,5567,défait en 1936
chambly,Chambly,1936,0,"BÉÏQUE, Hortensius",UN,1953,défait en 1939
chambly,Chambly,1939,0,"JOYAL, Dowina-Évariste",PLQ,3755,
chambly,Chambly,1944,0,"JOYAL, Dowina-Évariste",PLQ,3755,défait en 1948
chambly,Chambly,1948,0,"ROCHE, John Redmond",UN,5147,
chambly,Chambly,1952,0,"ROCHE, John Redmond",UN,5147,défait en 1956
chambly,Chambly,1956,0,"THÉBERGE, Robert",PLQ,5535,
chambly,Chambly,1960,0,"THÉBERGE, Robert",PLQ,5535,décédé le 11-10-1961
chambly,Chambly,1961,1,"LAPORTE, Pierre",PLQ,3983,
chambly,Chambly,1962,0,"LAPORTE, Pierre",PLQ,3983,
chambly,Chambly,1966,0,"LAPORTE, Pierre",PLQ,3983,
chambly,Chambly,1970,0,"LAPORTE, Pierre",PLQ,3983,décédé le 17-10-1970
chambly,Chambly,1971,1,"COURNOYER, Jean",PLQ,2695,voir Robert-Baldwin
chambly,Chambly,1973,0,"SAINT-PIERRE, Guy",PLQ,5271,défait en 1976
chambly,Chambly,1976,0,"LAZURE, Denis",PQ,4051,voir Bertrand
chambly,Chambly,1981,0,"TREMBLAY, Luc",PQ,5607,défait en 1985
chambly,Chambly,1985,0,"LATULIPPE, Gérard",PLQ,4019,démissionne le 14-06-1989
chambly,Chambly,1989,0,"ROBILLARD, Lucienne",PLQ,5135,défaite en 1994
chambly,Chambly,1994,0,"BEAUDOIN, Louise",PQ,293,
chambly,Chambly,1998,0,"BEAUDOIN, Louise",PQ,293,défaite en 2003
chambly,Chambly,2003,0,"LEGAULT, Diane",PLQ,5823,démissionne le 15-11-2006
chambly,Chambly,2007,0,"MERLINI, Richard",ADQ,5917,défait en 2008. Voir La Prairie
chambly,Chambly,2008,0,"ST-ARNAUD, Bertrand",PQ,1199,
chambly,Chambly,2012,0,"ST-ARNAUD, Bertrand",PQ,1199,défait en 2014
chambly,Chambly,2014,0,"ROBERGE, Jean-François",CAQ,15361,
chambly,Chambly,2018,0,"ROBERGE, Jean-François",CAQ,15361,
chambly,Chambly,2022,0,"ROBERGE, Jean-François",CAQ,15361,
champlain,Champlain,1867,0,"ROSS, John Jones",PC,5185,nommé conseiller législatif le 02-11-1867
champlain,Champlain,1867,1,"CHAPAIS, Jean-Charles",PC,2505,ne s'est pas représenté en 1871
champlain,Champlain,1871,0,"TRUDEL, François-Xavier-Anselme",PC,5629,ne s'est pas représenté en 1875
